,,,,,,,,
,,,,,,4891 ,,
,,,,,,,,
4161 ,,,,4404 ,4666 ,,,
,3839 ,4069 ,4194 ,,,,,
3624 ,,,,,,,,
,,,,,,,,
,,,,,,,1836 ,2059 
