,Osorno,1,3,23
,Puerto Montt ,20 ,3 ,34 
,Puerto Octay ,16 ,18 ,1 
,Puerto Varas ,1 ,,4 
,Purranque ,1 ,3 ,7 
,Puyehue ,3 ,4 ,1 
,Queilen ,,1 ,1 
,Quellon ,1 ,,2 
,Quinchao ,,1 ,2 
,Rio Negro ,1 ,1 ,7 
,San Juan de la Costa ,,2 ,4 
,San Pablo ,1 ,6 ,4 
,Aisen ,,1 ,1 
Aisen ,Chile Chico ,1 ,,1 
,Coihaique ,,3 ,3 
,Natales ,,14 ,14 
Magallanes ,Punta Arenas ,34 ,24 ,58 
Ignorada ,Ignorada ,1 ,1 ,2 
