Comuna,Poblacion,NumerodeCasosConfirmados,Tasaincidenciaacumulada,NumerodeCasosActuales,TasadeIncidenciaActual,NumerodeCasosActivos,TasadeIncidenciaActivos
Alto Hospicio ,& 129999 ,3708 ,2852.3 ,92 ,70.8 ,92 ,70.8 
Camina ,1375 ,60 ,4363.6 ,0 ,0.0 ,0 ,0.0 
Colchane ,1583 ,98 ,6190.8 ,0 ,0.0 ,O ,0.0 
Huara ,3000 ,164 ,5466.7 ,0 ,0.0 ,O ,0.0 
Iquique ,& 223463 ,6702 ,2999.2 ,179 ,80.1 ,179 ,80.1 
Pica ,5958 ,410 ,6881.5 ,5 ,83.9 ,5 ,83.9 
Pozo Almonte ,& 17395 ,1002 ,5760.3 ,7 ,40.2 ,7 ,40.2 
Desconocido ,& -- ,524 ,- ,56 ,- ,56 ,- 
Total ,382773 ,12668 ,3309.5 ,339 ,88.6 ,339 ,88.6 
