,,,,,,
02-07-20 ,2378 ,110 ,530 ,3369 ,110 ,892 
03-07-20 ,2598 ,97 ,539 ,3363 ,97 ,814 
04-07-20 ,2327 ,44 ,505 ,1690 ,44 ,347 
05-07-20 ,2244 ,30 ,526 ,1632 ,30 ,275 
06-07-20 ,2780 ,86 ,622 ,3544 ,86 ,767 
07-07-20 ,2430 ,83 ,560 ,3271 ,83 ,797 
08-07-20 ,2232 ,73 ,355 ,2784 ,73 ,768 
09-07-20 ,2217 ,58 ,385 ,2934 ,58 ,678 
10-07-20 ,2493 ,54 ,367 ,2597 ,54 ,629 
11-07-20 ,1965 ,38 ,283 ,1732 ,38 ,299 
12-07-20 ,1899 ,15 ,221 ,1357 ,15 ,195 
13-07-20 ,2365 ,64 ,222 ,2959 ,64 ,613 
14-07-20 ,2206 ,69 ,153 ,2740 ,69 ,473 
15-07-20 ,2073 ,60 ,137 ,2486 ,60 ,193 
16-07-20 ,1714 ,10 ,126 ,1299 ,10 ,64 
17-07-20 ,2209 ,55 ,140 ,2450 ,55 ,165 
18-07-20 ,1926 ,12 ,103 ,1592 ,12 ,62 
19-07-20 ,1613 ,10 ,137 ,1373 ,10 ,58 
20-07-20 ,2380 ,42 ,195 ,2698 ,42 ,192 
21-07-20 ,1962 ,23 ,142 ,2291 ,23 ,186 
22-07-20 ,1911 ,20 ,138 ,2378 ,20 ,145 
23-07-20 ,2048 ,34 ,121 ,2365 ,34 ,158 
24-07-20 ,1941 ,38 ,120 ,2120 ,38 ,147 
25-07-20 ,1722 ,33 ,124 ,1497 ,33 ,69 
26-07-20 ,1503 ,4 ,142 ,1345 ,4 ,48 
27-07-20 ,2203 ,29 ,221 ,2532 ,29 ,165 
28-07-20 ,1849 ,33 ,166 ,2094 ,33 ,124 
29-07-20 ,1748 ,37 ,199 ,2086 ,37 ,141 
30-07-20 ,1863 ,41 ,216 ,2075 ,41 ,146 
31-07-20 ,1900 ,36 ,241 ,1930 ,36 ,158 
01-08-20 ,1900 ,10 ,336 ,1375 ,10 ,55 
02-08-20 ,1576 ,6 ,321 ,1102 ,6 ,100 
03-08-20 ,2053 ,19 ,431 ,2339 ,19 ,449 
04-08-20 ,1900 ,28 ,379 ,2358 ,28 ,463 
05-08-20 ,1766 ,31 ,347 ,2230 ,31 ,424 
06-08-20 ,1803 ,36 ,307 ,2046 ,36 ,391 
07-08-20 ,1797 ,25 ,311 ,2038 ,25 ,420 
08-08-20 ,1433 ,15 ,350 ,1240 ,15 ,184 
09-08-20 ,1249 ,3 ,315 ,919 ,3 ,143 
10-08-20 ,1892 ,21 ,431 ,2192 ,21 ,481 
11-08-20 ,1656 ,16 ,320 ,2054 ,16 ,505 
12-08-20 ,1490 ,27 ,302 ,1906 ,27 ,469 
13-08-20 ,1296 ,14 ,218 ,1729 ,14 ,420 
14-08-20 ,1332 ,23 ,209 ,1705 ,23 ,396 
15-08-20 ,895 ,15 ,236 ,964 ,15 ,151 
16-08-20 ,645 ,9 ,246 ,819 ,9 ,119 
17-08-20 ,738 ,39 ,213 ,1732 ,39 ,444 
18-08-20 ,389 ,64 ,111 ,1078 ,64 ,377 
19-08-20 ,89 ,32 ,30 ,207 ,32 ,496 
20-08-20 ,,,1 ,1 ,,9 
Sin fecha ,,1 ,,,1 ,
