Comuna,Poblacion,NumerodeCasosConfirmados,Tasaincidenciaacumulada,NumerodeFallecidos,TasadeMortalidad,NumerodeCasosActuales,TasadeIncidenciaActual,NumerodeCasosActivos,TasadeIncidenciaActivos
Arica ,& 247552 ,5907 ,2386.2 ,81 ,32.7 ,777 ,313.9 ,775 ,313.1 
Camarones ,1233 ,24 ,1946.5 ,1 ,81.1 ,1 ,81.1 ,1 ,81.1 
General Lagos ,810 ,15 ,1851.9 ,O ,0.0 ,14 ,1728.4 ,14 ,1728.4 
Putre ,2515 ,56 ,2226.6 ,O ,0.0 ,9 ,357.9 ,9 ,357.9 
Desconocido ,& - ,19 ,- ,0 ,- ,10 ,- ,10 ,
Total ,252110 ,6021 ,2388.2 ,82 ,32.5 ,811 ,321.7 ,809 ,320.9 
