,,,,,,
29-06-2020 ,2669 ,43 ,677 ,1944 ,43 ,366 
30-06-2020 ,2906 ,136 ,718 ,3938 ,136 ,876 
01-07-2020 ,3244 ,128 ,633 ,3634 ,128 ,982 
02-07-2020 ,2380 ,109 ,529 ,3370 ,109 ,891 
03-07-2020 ,2599 ,97 ,538 ,3360 ,97 ,813 
04-07-2020 ,2328 ,44 ,505 ,1691 ,44 ,347 
05-07-2020 ,2245 ,30 ,525 ,1632 ,30 ,275 
06-07-2020 ,2782 ,85 ,620 ,3547 ,85 ,767 
07-07-2020 ,2435 ,78 ,561 ,3275 ,78 ,796 
08-07-2020 ,2236 ,71 ,353 ,2790 ,71 ,767 
09-07-2020 ,2217 ,58 ,386 ,2931 ,58 ,675 
10-07-2020 ,2497 ,52 ,368 ,2597 ,52 ,630 
11-07-2020 ,1967 ,37 ,282 ,1733 ,37 ,298 
12-07-2020 ,1901 ,15 ,220 ,1356 ,15 ,195 
13-07-2020 ,2364 ,64 ,222 ,2959 ,64 ,614 
14-07-2020 ,2212 ,68 ,153 ,2742 ,68 ,470 
15-07-2020 ,2078 ,57 ,137 ,2488 ,57 ,195 
16-07-2020 ,1715 ,10 ,124 ,1299 ,10 ,63 
17-07-2020 ,2210 ,55 ,140 ,2451 ,55 ,165 
18-07-2020 ,1927 ,12 ,104 ,1592 ,12 ,62 
19-07-2020 ,1615 ,10 ,137 ,1376 ,10 ,58 
20-07-2020 ,2381 ,42 ,196 ,2698 ,42 ,191 
21-07-2020 ,1963 ,23 ,143 ,2278 ,23 ,186 
22-07-2020 ,1915 ,19 ,135 ,2379 ,19 ,145 
23-07-2020 ,2053 ,31 ,124 ,2366 ,31 ,158 
24-07-2020 ,1945 ,36 ,122 ,2122 ,36 ,147 
25-07-2020 ,1724 ,32 ,124 ,1501 ,32 ,67 
26-07-2020 ,1507 ,4 ,140 ,1346 ,4 ,48 
27-07-2020 ,2211 ,28 ,223 ,2536 ,28 ,169 
28-07-2020 ,1850 ,33 ,168 ,2086 ,33 ,123 
29-07-2020 ,1754 ,37 ,199 ,2090 ,37 ,145 
30-07-2020 ,1866 ,40 ,217 ,2075 ,40 ,148 
31-07-2020 ,1905 ,35 ,240 ,1928 ,35 ,156 
01-08-2020 ,1909 ,10 ,336 ,1379 ,10 ,54 
02-08-2020 ,1579 ,5 ,320 ,1104 ,5 ,100 
03-08-2020 ,2067 ,18 ,432 ,2335 ,18 ,448 
04-08-2020 ,1911 ,26 ,380 ,2362 ,26 ,459 
05-08-2020 ,1784 ,29 ,351 ,2241 ,29 ,429 
06-08-2020 ,1827 ,35 ,307 ,2056 ,35 ,397 
07-08-2020 ,1816 ,22 ,317 ,2043 ,22 ,416 
08-08-2020 ,1475 ,14 ,350 ,1247 ,14 ,185 
09-08-2020 ,1274 ,2 ,312 ,919 ,2 ,142 
10-08-2020 ,1973 ,18 ,442 ,2204 ,18 ,471 
11-08-2020 ,1760 ,14 ,335 ,2068 ,14 ,499 
12-08-2020 ,1628 ,22 ,312 ,1925 ,22 ,456 
13-08-2020 ,1473 ,14 ,256 ,1750 ,14 ,413 
14-08-2020 ,1614 ,15 ,237 ,1729 ,15 ,389 
15-08-2020 ,1269 ,12 ,271 ,976 ,12 ,144 
16-08-2020 ,1104 ,9 ,285 ,846 ,9 ,115 
17-08-2020 ,1513 ,21 ,336 ,2092 ,21 ,416 
18-08-2020 ,1361 ,52 ,267 ,1943 ,52 ,344 
19-08-2020 ,1062 ,28 ,227 ,1824 ,28 ,490 
20-08-2020 ,797 ,31 ,176 ,1579 ,31 ,409 
21-08-2020 ,346 ,46 ,83 ,1034 ,46 ,483 
