Comuna,Poblacion,NumerodeCasosConfirmados,Tasaincidenciaacumulada,NumerodeCasosActuales,TasadeIncidenciaActual,NumerodeCasosActivos,TasadeIncidenciaActivos
Arica ,& 247552 ,7344 ,2966.6 ,569 ,229.9 ,565 ,228.2 
Camarones ,1233 ,26 ,2108.7 ,1 ,81.1 ,1 ,81.1 
General Lagos ,810 ,63 ,7777.8 ,1 ,123.5 ,1 ,123.5 
Putre ,2515 ,57 ,2266.4 ,8 ,318.1 ,8 ,318.1 
Desconocido ,& - ,24 ,- ,1 ,- ,1 ,- 
Total ,252110 ,7514 ,2980.4 ,580 ,230.1 ,576 ,228.5 
