,,,,,,
06-05-2020 ,3365 ,269 ,48 ,3076 ,269 ,44 
07-05-2020 ,3567 ,254 ,30 ,3329 ,254 ,43 
08-05-2020 ,4061 ,311 ,49 ,3451 ,311 ,18 
09-05-2020 ,3830 ,157 ,41 ,2609 ,157 ,13 
10-05-2020 ,4230 ,103 ,67 ,2047 ,103 ,10 
11-05-2020 ,5185 ,415 ,69 ,5079 ,415 ,34 
12-05-2020 ,4640 ,321 ,59 ,4663 ,321 ,53 
13-05-2020 ,4157 ,238 ,66 ,4051 ,238 ,46 
14-05-2020 ,4051 ,296 ,86 ,4122 ,296 ,48 
15-05-2020 ,5221 ,405 ,95 ,3946 ,405 ,58 
16-05-2020 ,4559 ,453 ,74 ,3057 ,453 ,31 
17-05-2020 ,4512 ,201 ,84 ,2695 ,201 ,22 
18-05-2020 ,5834 ,282 ,154 ,5514 ,282 ,68 
19-05-2020 ,4950 ,485 ,126 ,5547 ,485 ,78 
20-05-2020 ,5751 ,710 ,180 ,5285 ,710 ,74 
21-05-2020 ,4525 ,261 ,149 ,3103 ,261 ,55 
22-05-2020 ,5528 ,359 ,172 ,5673 ,359 ,90 
23-05-2020 ,5004 ,195 ,203 ,3743 ,195 ,57 
24-05-2020 ,4541 ,140 ,205 ,3470 ,140 ,55 
25-05-2020 ,6247 ,299 ,453 ,6855 ,299 ,144 
26-05-2020 ,4748 ,277 ,394 ,6045 ,277 ,172 
27-05-2020 ,4929 ,270 ,453 ,5633 ,270 ,149 
28-05-2020 ,4980 ,318 ,568 ,4743 ,318 ,118 
29-05-2020 ,5172 ,295 ,644 ,5334 ,295 ,131 
30-05-2020 ,4837 ,186 ,721 ,3794 ,186 ,101 
31-05-2020 ,4423 ,102 ,746 ,3093 ,102 ,292 
01-06-2020 ,7096 ,250 ,1367 ,7287 ,250 ,967 
02-06-2020 ,4721 ,256 ,932 ,6263 ,256 ,1042 
03-06-2020 ,4525 ,264 ,945 ,5633 ,264 ,996 
04-06-2020 ,4481 ,297 ,891 ,5723 ,297 ,1057 
05-06-2020 ,5143 ,211 ,1047 ,5382 ,211 ,1028 
06-06-2020 ,4481 ,90 ,938 ,3772 ,90 ,561 
07-06-2020 ,3969 ,75 ,874 ,2962 ,75 ,415 
08-06-2020 ,5302 ,277 ,1238 ,6372 ,277 ,1253 
09-06-2020 ,4107 ,271 ,931 ,5668 ,271 ,1228 
10-06-2020 ,4398 ,215 ,993 ,5420 ,215 ,1214 
11-06-2020 ,3897 ,230 ,931 ,4906 ,230 ,1243 
12-06-2020 ,4491 ,268 ,991 ,4681 ,268 ,1202 
13-06-2020 ,4132 ,141 ,909 ,3252 ,141 ,577 
14-06-2020 ,3683 ,61 ,836 ,2604 ,61 ,441 
15-06-2020 ,4718 ,270 ,1169 ,5829 ,270 ,1262 
16-06-2020 ,3985 ,298 ,940 ,5303 ,298 ,1124 
17-06-2020 ,3674 ,311 ,866 ,4804 ,311 ,1104 
18-06-2020 ,3793 ,346 ,894 ,4573 ,346 ,1148 
19-06-2020 ,3920 ,217 ,830 ,4502 ,217 ,1193 
20-06-2020 ,3691 ,120 ,900 ,2750 ,120 ,536 
21-06-2020 ,3042 ,85 ,771 ,2182 ,85 ,353 
22-06-2020 ,3734 ,154 ,979 ,5000 ,154 ,1288 
23-06-2020 ,3364 ,200 ,777 ,4215 ,200 ,1067 
24-06-2020 ,3117 ,176 ,748 ,4165 ,176 ,1081 
25-06-2020 ,3003 ,184 ,665 ,3809 ,184 ,1044 
26-06-2020 ,3124 ,144 ,689 ,3735 ,144 ,1042 
27-06-2020 ,2669 ,81 ,560 ,2647 ,81 ,527 
28-06-2020 ,2536 ,38 ,603 ,2119 ,38 ,337 
