,,
06-06-20 ,4427 ,5500 
07-06-20 ,3510 ,4967 
08-06-20 ,7977 ,6801 
09-06-20 ,7270 ,5373 
10-06-20 ,6929 ,5587 
11-06-20 ,6434 ,5039 
12-06-20 ,6216 ,5736 
13-06-20 ,3999 ,5125 
14-06-20 ,3112 ,4555 
15-06-20 ,7371 ,5988 
16-06-20 ,6775 ,5138 
17-06-20 ,6250 ,4759 
18-06-20 ,6172 ,4906 
19-06-20 ,6073 ,4818 
20-06-20 ,3422 ,4309 
21-06-20 ,2683 ,3590 
22-06-20 ,6466 ,4173 
23-06-20 ,5507 ,3403 
24-06-20 ,5279 ,2836 
25-06-20 ,4882 ,2246 
26-06-20 ,4663 ,1801 
27-06-20 ,2892 ,927 
28-06-20 ,1612 ,438 
29-06-20 ,756 ,99 
30-06-20 ,42 ,4 
