,,,,,,
13-05-2020 ,4153 ,242 ,66 ,4051 ,242 ,46 
14-05-2020 ,4050 ,299 ,85 ,4121 ,299 ,49 
15-05-2020 ,5222 ,406 ,97 ,3941 ,406 ,58 
16-05-2020 ,4552 ,453 ,74 ,3049 ,453 ,30 
17-05-2020 ,4509 ,201 ,85 ,2691 ,201 ,22 
18-05-2020 ,5834 ,284 ,153 ,5521 ,284 ,69 
19-05-2020 ,4946 ,495 ,125 ,5544 ,495 ,80 
20-05-2020 ,5747 ,720 ,180 ,5261 ,720 ,73 
21-05-2020 ,4525 ,262 ,152 ,3106 ,262 ,55 
22-05-2020 ,5522 ,360 ,172 ,5673 ,360 ,92 
23-05-2020 ,5002 ,195 ,204 ,3739 ,195 ,58 
24-05-2020 ,4540 ,142 ,208 ,3459 ,142 ,56 
25-05-2020 ,6245 ,301 ,453 ,6849 ,301 ,143 
26-05-2020 ,4746 ,278 ,396 ,6038 ,278 ,172 
27-05-2020 ,4927 ,271 ,455 ,5635 ,271 ,149 
28-05-2020 ,4974 ,326 ,568 ,4737 ,326 ,120 
29-05-2020 ,5162 ,300 ,646 ,5329 ,300 ,131 
30-05-2020 ,4824 ,192 ,721 ,3781 ,192 ,102 
31-05-2020 ,4423 ,102 ,749 ,3092 ,102 ,291 
01-06-2020 ,7072 ,255 ,1367 ,7258 ,255 ,975 
02-06-2020 ,4717 ,256 ,936 ,6262 ,256 ,1040 
03-06-2020 ,4521 ,270 ,945 ,5629 ,270 ,998 
04-06-2020 ,4478 ,307 ,891 ,5719 ,307 ,1054 
05-06-2020 ,5142 ,214 ,1053 ,5379 ,214 ,1030 
06-06-2020 ,4478 ,91 ,941 ,3770 ,91 ,561 
07-06-2020 ,3965 ,75 ,874 ,2963 ,75 ,416 
08-06-2020 ,5302 ,282 ,1241 ,6363 ,282 ,1253 
09-06-2020 ,4104 ,272 ,938 ,5661 ,272 ,1235 
10-06-2020 ,4391 ,222 ,994 ,5414 ,222 ,1221 
11-06-2020 ,3894 ,232 ,934 ,4901 ,232 ,1245 
12-06-2020 ,4485 ,275 ,990 ,4659 ,275 ,1209 
13-06-2020 ,4124 ,143 ,910 ,3243 ,143 ,579 
14-06-2020 ,3679 ,62 ,836 ,2603 ,62 ,441 
15-06-2020 ,4707 ,273 ,1170 ,5816 ,273 ,1262 
16-06-2020 ,3982 ,304 ,943 ,5307 ,304 ,1124 
17-06-2020 ,3670 ,315 ,867 ,4813 ,315 ,1108 
18-06-2020 ,3789 ,350 ,899 ,4565 ,350 ,1148 
19-06-2020 ,3918 ,218 ,837 ,4501 ,218 ,1192 
20-06-2020 ,3686 ,122 ,901 ,2750 ,122 ,541 
21-06-2020 ,3035 ,86 ,775 ,2180 ,86 ,361 
22-06-2020 ,3730 ,154 ,979 ,4997 ,154 ,1291 
23-06-2020 ,3361 ,204 ,778 ,4210 ,204 ,1070 
24-06-2020 ,3107 ,181 ,753 ,4160 ,181 ,1084 
25-06-2020 ,2996 ,190 ,665 ,3800 ,190 ,1046 
26-06-2020 ,3123 ,149 ,691 ,3722 ,149 ,1043 
27-06-2020 ,2666 ,84 ,558 ,2641 ,84 ,527 
28-06-2020 ,2531 ,38 ,603 ,2119 ,38 ,338 
29-06-2020 ,2668 ,43 ,677 ,1944 ,43 ,368 
30-06-2020 ,2900 ,141 ,721 ,3933 ,141 ,876 
01-07-2020 ,3247 ,130 ,633 ,3632 ,130 ,980 
02-07-2020 ,2373 ,111 ,532 ,3368 ,111 ,894 
03-07-2020 ,2596 ,99 ,539 ,3363 ,99 ,817 
04-07-2020 ,2324 ,46 ,507 ,1688 ,46 ,349 
05-07-2020 ,2247 ,30 ,529 ,1632 ,30 ,276 
