13-04-20,543,517
14-04-20 ,476 ,460 
15-04-20 ,559 ,585 
16-04-20 ,553 ,507 
17-04-20 ,514 ,522 
18-04-20 ,421 ,510 
19-04-20 ,313 ,477 
20-04-20 ,564 ,850 
21-04-20 ,603 ,664 
22-04-20 ,684 ,732 
23-04-20 ,687 ,793 
24-04-20 ,686 ,968 
25-04-20 ,493 ,993 
26-04-20 ,406 ,989 
27-04-20 ,1123 ,1590 
28-04-20 ,1256 ,1494 
29-04-20 ,1527 ,1541 
30-04-20 ,1578 ,1815 
01-05-20 ,1049 ,2577 
02-05-20 ,1480 ,2389 
03-05-20 ,1455 ,2524 
04-05-20 ,2807 ,3451 
05-05-20 ,2916 ,3059 
06-05-20 ,2903 ,3095 
07-05-20 ,3068 ,3247 
08-05-20 ,3245 ,3734 
09-05-20 ,2437 ,3547 
10-05-20 ,1961 ,3883 
11-05-20 ,4616 ,4693 
12-05-20 ,4223 ,4213 
13-05-20 ,3806 ,3783 
14-05-20 ,3893 ,3689 
15-05-20 ,3611 ,4669 
16-05-20 ,2835 ,4143 
17-05-20 ,2558 ,4055 
18-05-20 ,5043 ,5036 
19-05-20 ,5020 ,4202 
20-05-20 ,4665 ,4882 
21-05-20 ,2766 ,3780 
22-05-20 ,5151 ,4472 
23-05-20 ,3367 ,4053 
24-05-20 ,2836 ,3721 
25-05-20 ,5008 ,5037 
26-05-20 ,5096 ,3834 
27-05-20 ,4701 ,4004 
28-05-20 ,4043 ,3971 
29-05-20 ,4292 ,4053 
30-05-20 ,3078 ,3713 
31-05-20 ,2778 ,3338 
01-06-20 ,6245 ,4412 
02-06-20 ,5282 ,2823 
03-06-20 ,4594 ,2281 
04-06-20 ,4556 ,1917 
05-06-20 ,4013 ,1692 
