Talagante,&81838,1897,2318.0,17,20.8,17,20.8
Tiltil ,21477 ,620 ,2886.8 ,3 ,14.0 ,3 ,14.0 
Vitacura ,& 96774 ,1712 ,1769.1 ,26 ,26.9 ,26 ,26.9 
Desconocido ,& - ,14465 ,- ,100 ,- ,100 ,- 
Total ,8125072 ,317377 ,3906.1 ,3970 ,48.9 ,3954 ,48.7 
