09-03-2020,36,,,2,,
10-03-2020 ,65 ,1 ,1 ,10 ,1 ,1 
11-03-2020 ,53 ,,,17 ,,
12-03-2020 ,69 ,,2 ,13 ,,
13-03-2020 ,117 ,,1 ,24 ,,
14-03-2020 ,149 ,3 ,,46 ,3 ,
15-03-2020 ,177 ,,3 ,50 ,,
16-03-2020 ,284 ,1 ,2 ,87 ,1 ,1 
17-03-2020 ,256 ,2 ,1 ,148 ,2 ,
18-03-2020 ,271 ,1 ,2 ,114 ,1 ,1 
19-03-2020 ,295 ,3 ,1 ,153 ,3 ,2 
20-03-2020 ,366 ,1 ,2 ,176 ,1 ,
21-03-2020 ,312 ,3 ,,167 ,3 ,
22-03-2020 ,302 ,5 ,,156 ,5 ,
23-03-2020 ,397 ,2 ,3 ,215 ,2 ,1 
24-03-2020 ,328 ,7 ,1 ,287 ,7 ,1 
25-03-2020 ,342 ,3 ,6 ,357 ,3 ,2 
26-03-2020 ,345 ,4 ,1 ,377 ,4 ,1 
27-03-2020 ,352 ,5 ,5 ,383 ,5 ,1 
28-03-2020 ,325 ,7 ,1 ,274 ,7 ,4 
29-03-2020 ,283 ,9 ,3 ,300 ,9 ,2 
30-03-2020 ,382 ,12 ,1 ,373 ,12 ,4 
31-03-2020 ,331 ,9 ,,355 ,9 ,
01-04-2020 ,474 ,4 ,6 ,351 ,4 ,1 
02-04-2020 ,384 ,10 ,6 ,441 ,10 ,3 
03-04-2020 ,392 ,8 ,3 ,428 ,8 ,
04-04-2020 ,381 ,9 ,3 ,322 ,9 ,
05-04-2020 ,339 ,12 ,8 ,240 ,12 ,1 
06-04-2020 ,423 ,28 ,9 ,467 ,28 ,
07-04-2020 ,382 ,35 ,3 ,502 ,35 ,1 
08-04-2020 ,402 ,21 ,1 ,472 ,21 ,2 
09-04-2020 ,429 ,41 ,1 ,433 ,41 ,
10-04-2020 ,450 ,18 ,2 ,250 ,18 ,
11-04-2020 ,339 ,29 ,2 ,291 ,29 ,1 
12-04-2020 ,372 ,29 ,1 ,211 ,29 ,2 
13-04-2020 ,550 ,64 ,5 ,563 ,64 ,
14-04-2020 ,488 ,57 ,,507 ,57 ,3 
15-04-2020 ,615 ,60 ,3 ,571 ,60 ,1 
16-04-2020 ,565 ,61 ,1 ,585 ,61 ,
17-04-2020 ,573 ,61 ,3 ,542 ,61 ,2 
18-04-2020 ,528 ,37 ,2 ,444 ,37 ,1 
19-04-2020 ,510 ,35 ,2 ,329 ,35 ,1 
20-04-2020 ,928 ,140 ,12 ,612 ,140 ,
21-04-2020 ,687 ,104 ,5 ,618 ,104 ,4 
22-04-2020 ,782 ,79 ,5 ,712 ,79 ,3 
23-04-2020 ,844 ,69 ,3 ,732 ,69 ,5 
24-04-2020 ,1045 ,84 ,8 ,742 ,84 ,1 
25-04-2020 ,1035 ,57 ,13 ,514 ,57 ,3 
26-04-2020 ,1053 ,73 ,12 ,432 ,73 ,4 
27-04-2020 ,1691 ,83 ,21 ,1176 ,83 ,6 
28-04-2020 ,1636 ,129 ,24 ,1335 ,129 ,15 
29-04-2020 ,1625 ,164 ,21 ,1607 ,164 ,5 
30-04-2020 ,1954 ,115 ,21 ,1708 ,115 ,13 
01-05-2020 ,2827 ,43 ,56 ,1114 ,43 ,10 
