Comuna,Poblacion,NumerodeCasosConfirmados,Tasaincidenciaacumulada,NumerodeCasosActuales,TasadeIncidenciaActual,NumerodeCasosActivos,TasadeIncidenciaActivos
Alto Hospicio ,& 129999 ,3355 ,2580.8 ,187 ,143.8 ,187 ,143.8 
Camina ,1375 ,59 ,4290.9 ,O ,0.0 ,0 ,0.0 
Colchane ,1583 ,98 ,6190.8 ,1 ,63.2 ,1 ,63.2 
Huara ,3000 ,161 ,5366.7 ,7 ,233.3 ,7 ,233.3 
Iquique ,& 223463 ,6142 ,2748.6 ,273 ,122.2 ,272 ,121.7 
Pica ,5958 ,388 ,6512.3 ,35 ,587.4 ,35 ,587.4 
Pozo Almonte ,17395 ,964 ,5541.8 ,59 ,339.2 ,59 ,339.2 
Desconocido ,& - ,455 ,- ,25 ,- ,25 ,- 
Total ,382773 ,11622 ,3036.3 ,587 ,153.4 ,586 ,153.1 
