,,,,,,
06-07-2020 ,2777 ,89 ,622 ,3540 ,89 ,768 
07-07-2020 ,2427 ,85 ,565 ,3268 ,85 ,799 
08-07-2020 ,2230 ,73 ,355 ,2789 ,73 ,773 
09-07-2020 ,2212 ,62 ,387 ,2938 ,62 ,678 
10-07-2020 ,2485 ,60 ,366 ,2589 ,60 ,629 
11-07-2020 ,1960 ,40 ,281 ,1730 ,40 ,302 
12-07-2020 ,1897 ,15 ,220 ,1356 ,15 ,195 
13-07-2020 ,2358 ,70 ,219 ,2953 ,70 ,612 
14-07-2020 ,2199 ,70 ,152 ,2742 ,70 ,474 
15-07-2020 ,2075 ,60 ,138 ,2486 ,60 ,192 
16-07-2020 ,1707 ,10 ,126 ,1296 ,10 ,64 
17-07-2020 ,2212 ,55 ,139 ,2458 ,55 ,164 
18-07-2020 ,1919 ,12 ,101 ,1586 ,12 ,62 
19-07-2020 ,1611 ,10 ,136 ,1373 ,10 ,58 
20-07-2020 ,2378 ,42 ,194 ,2705 ,42 ,189 
21-07-2020 ,1964 ,25 ,142 ,2291 ,25 ,187 
22-07-2020 ,1908 ,21 ,135 ,2371 ,21 ,145 
23-07-2020 ,2049 ,36 ,117 ,2362 ,36 ,157 
24-07-2020 ,1936 ,38 ,121 ,2114 ,38 ,145 
25-07-2020 ,1718 ,33 ,124 ,1496 ,33 ,66 
26-07-2020 ,1502 ,4 ,142 ,1346 ,4 ,47 
27-07-2020 ,2193 ,30 ,218 ,2527 ,30 ,165 
28-07-2020 ,1847 ,33 ,165 ,2090 ,33 ,125 
29-07-2020 ,1740 ,38 ,198 ,2087 ,38 ,139 
30-07-2020 ,1858 ,43 ,217 ,2071 ,43 ,147 
31-07-2020 ,1889 ,37 ,241 ,1927 ,37 ,158 
01-08-2020 ,1881 ,12 ,328 ,1372 ,12 ,54 
02-08-2020 ,1555 ,6 ,320 ,1095 ,6 ,103 
03-08-2020 ,2015 ,26 ,426 ,2326 ,26 ,452 
04-08-2020 ,1856 ,30 ,368 ,2344 ,30 ,460 
05-08-2020 ,1731 ,33 ,344 ,2218 ,33 ,424 
06-08-2020 ,1747 ,37 ,307 ,2036 ,37 ,394 
07-08-2020 ,1713 ,29 ,311 ,2017 ,29 ,424 
08-08-2020 ,1314 ,18 ,339 ,1233 ,18 ,183 
09-08-2020 ,1122 ,3 ,298 ,910 ,3 ,147 
10-08-2020 ,1524 ,23 ,389 ,2171 ,23 ,492 
11-08-2020 ,1314 ,16 ,254 ,1991 ,16 ,519 
12-08-2020 ,1019 ,35 ,232 ,1797 ,35 ,492 
13-08-2020 ,604 ,32 ,134 ,1376 ,32 ,443 
14-08-2020 ,304 ,57 ,69 ,789 ,57 ,439 
15-08-2020 ,50 ,8 ,18 ,148 ,8 ,183 
16-08-2020 ,,,,,,1 
Sin fecha ,,1 ,,,1 ,
