,,,,,,
14-07-2020 ,2185 ,75 ,145 ,2733 ,75 ,477 
15-07-2020 ,2068 ,61 ,127 ,2486 ,61 ,180 
16-07-2020 ,1702 ,11 ,121 ,1294 ,11 ,61 
17-07-2020 ,2204 ,55 ,134 ,2453 ,55 ,153 
18-07-2020 ,1906 ,13 ,95 ,1582 ,13 ,62 
19-07-2020 ,1606 ,11 ,132 ,1370 ,11 ,58 
20-07-2020 ,2356 ,57 ,180 ,2692 ,57 ,186 
21-07-2020 ,1946 ,32 ,135 ,2286 ,32 ,177 
22-07-2020 ,1891 ,27 ,127 ,2358 ,27 ,141 
23-07-2020 ,2031 ,39 ,107 ,2353 ,39 ,153 
24-07-2020 ,1908 ,48 ,111 ,2095 ,48 ,144 
25-07-2020 ,1679 ,46 ,115 ,1472 ,46 ,63 
26-07-2020 ,1472 ,8 ,136 ,1338 ,8 ,46 
27-07-2020 ,2129 ,36 ,193 ,2518 ,36 ,159 
28-07-2020 ,1791 ,41 ,161 ,2064 ,41 ,124 
29-07-2020 ,1675 ,43 ,168 ,2066 ,43 ,130 
30-07-2020 ,1754 ,55 ,189 ,2034 ,55 ,118 
31-07-2020 ,1738 ,48 ,225 ,1894 ,48 ,154 
01-08-2020 ,1629 ,16 ,295 ,1352 ,16 ,52 
02-08-2020 ,1314 ,7 ,297 ,1079 ,7 ,73 
03-08-2020 ,1578 ,41 ,346 ,2241 ,41 ,480 
04-08-2020 ,1316 ,39 ,297 ,2205 ,39 ,477 
05-08-2020 ,1033 ,42 ,237 ,2048 ,42 ,430 
06-08-2020 ,780 ,53 ,173 ,1646 ,53 ,445 
07-08-2020 ,339 ,42 ,71 ,909 ,42 ,471 
08-08-2020 ,60 ,17 ,19 ,125 ,17 ,220 
09-08-2020 ,2 ,,,2 ,,2 
