13-04-20,628,615
14-04-20 ,562 ,547 
15-04-20 ,635 ,676 
16-04-20 ,644 ,615 
17-04-20 ,609 ,626 
18-04-20 ,476 ,562 
19-04-20 ,362 ,543 
20-04-20 ,774 ,1090 
21-04-20 ,721 ,787 
22-04-20 ,795 ,868 
23-04-20 ,805 ,911 
24-04-20 ,823 ,1134 
25-04-20 ,569 ,1111 
26-04-20 ,498 ,1114 
27-04-20 ,1250 ,1786 
28-04-20 ,1474 ,1769 
29-04-20 ,1777 ,1834 
30-04-20 ,1850 ,2123 
01-05-20 ,1154 ,2874 
02-05-20 ,1637 ,2653 
03-05-20 ,1668 ,2795 
04-05-20 ,3036 ,3816 
05-05-20 ,3393 ,3635 
06-05-20 ,3398 ,3676 
07-05-20 ,3630 ,3828 
08-05-20 ,3813 ,4422 
09-05-20 ,2762 ,4023 
10-05-20 ,2182 ,4361 
11-05-20 ,5530 ,5619 
12-05-20 ,5036 ,4995 
13-05-20 ,4364 ,4439 
14-05-20 ,4496 ,4449 
15-05-20 ,4391 ,5677 
16-05-20 ,3530 ,5049 
17-05-20 ,2905 ,4781 
18-05-20 ,5873 ,6229 
19-05-20 ,6127 ,5551 
20-05-20 ,6037 ,6635 
21-05-20 ,3409 ,4897 
22-05-20 ,6105 ,6038 
23-05-20 ,3997 ,5377 
24-05-20 ,3649 ,4848 
25-05-20 ,7272 ,6946 
26-05-20 ,6409 ,5409 
27-05-20 ,6044 ,5634 
28-05-20 ,5172 ,5867 
29-05-20 ,5741 ,6116 
30-05-20 ,4058 ,5734 
31-05-20 ,3434 ,5217 
01-06-20 ,8484 ,8535 
02-06-20 ,7574 ,5910 
03-06-20 ,6934 ,5636 
04-06-*20 ,7038 ,5566 
05-06-20 ,6560 ,6243 
