28-03-2020,322,7,1,273,7,4
29-03-2020 ,284 ,9 ,3 ,300 ,9 ,1 
30-03-2020 ,382 ,13 ,1 ,370 ,13 ,4 
31-03-2020 ,328 ,9 ,1 ,355 ,9 ,1 
01-04-2020 ,474 ,4 ,6 ,351 ,4 ,1 
02-04-2020 ,384 ,10 ,6 ,440 ,10 ,2 
03-04-2020 ,388 ,8 ,3 ,424 ,8 ,
04-04-2020 ,375 ,10 ,3 ,325 ,10 ,
05-04-2020 ,339 ,16 ,8 ,238 ,16 ,1 
06-04-2020 ,422 ,50 ,9 ,466 ,50 ,
07-04-2020 ,382 ,47 ,3 ,500 ,47 ,1 
08-04-2020 ,400 ,23 ,1 ,470 ,23 ,2 
09-04-2020 ,430 ,42 ,,433 ,42 ,
10-04-2020 ,450 ,19 ,2 ,249 ,19 ,
11-04-2020 ,337 ,30 ,2 ,288 ,30 ,1 
12-04-2020 ,370 ,29 ,1 ,208 ,29 ,2 
13-04-2020 ,548 ,70 ,5 ,567 ,70 ,
14-04-2020 ,489 ,57 ,1 ,504 ,57 ,3 
15-04-2020 ,614 ,61 ,3 ,571 ,61 ,1 
16-04-2020 ,564 ,65 ,1 ,585 ,65 ,
17-04-2020 ,572 ,62 ,3 ,544 ,62 ,3 
18-04-2020 ,528 ,38 ,2 ,441 ,38 ,1 
19-04-2020 ,510 ,35 ,2 ,329 ,35 ,1 
20-04-2020 ,927 ,151 ,13 ,609 ,151 ,
21-04-2020 ,688 ,105 ,5 ,618 ,105 ,4 
22-04-2020 ,783 ,81 ,4 ,712 ,81 ,3 
23-04-2020 ,842 ,71 ,3 ,732 ,71 ,6 
24-04-2020 ,1038 ,91 ,8 ,737 ,91 ,1 
25-04-2020 ,1037 ,61 ,12 ,512 ,61 ,3 
26-04-2020 ,1050 ,74 ,12 ,432 ,74 ,2 
27-04-2020 ,1686 ,81 ,21 ,1171 ,81 ,6 
28-04-2020 ,1632 ,137 ,24 ,1339 ,137 ,15 
29-04-2020 ,1620 ,171 ,20 ,1591 ,171 ,5 
30-04-2020 ,1949 ,133 ,22 ,1704 ,133 ,13 
01-05-2020 ,2823 ,51 ,56 ,1112 ,51 ,9 
02-05-2020 ,2559 ,85 ,50 ,1552 ,85 ,4 
03-05-2020 ,2724 ,84 ,50 ,1577 ,84 ,27 
04-05-2020 ,3697 ,185 ,51 ,2911 ,185 ,33 
05-05-2020 ,3363 ,290 ,44 ,3060 ,290 ,32 
06-05-2020 ,3358 ,278 ,50 ,3071 ,278 ,44 
07-05-2020 ,3561 ,257 ,31 ,3323 ,257 ,43 
08-05-2020 ,4051 ,314 ,51 ,3449 ,314 ,20 
09-05-2020 ,3828 ,161 ,43 ,2600 ,161 ,13 
10-05-2020 ,4226 ,109 ,66 ,2046 ,109 ,11 
11-05-2020 ,5174 ,431 ,70 ,5071 ,431 ,36 
12-05-2020 ,4610 ,349 ,59 ,4631 ,349 ,54 
13-05-2020 ,4139 ,253 ,67 ,4048 ,253 ,45 
14-05-2020 ,4043 ,303 ,85 ,4119 ,303 ,51 
15-05-2020 ,5210 ,417 ,94 ,3930 ,417 ,60 
16-05-2020 ,4547 ,455 ,71 ,3046 ,455 ,31 
17-05-2020 ,4510 ,201 ,85 ,2687 ,201 ,22 
18-05-2020 ,5825 ,291 ,152 ,5515 ,291 ,68 
19-05-2020 ,4938 ,506 ,123 ,5531 ,506 ,79 
20-05-2020 ,5743 ,728 ,179 ,5256 ,728 ,73 
