Comuna,Poblacion,NumerodeCasosConfirmados,Tasaincidenciaacumulada,NumerodeCasosActuales,TasadeIncidenciaActual,NumerodeCasosActivos,TasadeIncidenciaActivos
Arica ,& 247552 ,7172 ,2897.2 ,530 ,214.1 ,529 ,213.7 
Camarones ,1233 ,26 ,2108.7 ,1 ,81.1 ,1 ,81.1 
Genera Lagos ,810 ,62 ,7654.3 ,0 ,0.0 ,0 ,0.0 
Putre ,2515 ,54 ,2147.1 ,5 ,198.8 ,5 ,198.8 
Desconocido ,& - ,24 ,- ,1 ,- ,1 ,- 
Total ,252110 ,7338 ,2910.6 ,537 ,213.0 ,536 ,212.6 
