Purranque,21080,158,749.5,38,180.3,38,180.3
Puyehue ,11787 ,51 ,432.7 ,15 ,127.3 ,14 ,118.8 
Queilen ,5543 ,O ,0.0 ,O ,0.0 ,O ,0.0 
Quellon ,29309 ,7 ,23.9 ,O ,0.0 ,O ,0.0 
Quemchi ,8783 ,14 ,159.4 ,O ,0.0 ,O ,0.0 
Quinchao ,8298 ,3 ,36.2 ,O ,0.0 ,O ,0.0 
Rio Negro ,14275 ,77 ,539.4 ,11 ,77.1 ,11 ,77.1 
San Juan de la Costa ,7639 ,63 ,824.7 ,5 ,65.5 ,5 ,65.5 
San Pablo ,10553 ,31 ,293.8 ,6 ,56.9 ,6 ,56.9 
Desconocido ,& - ,66 ,-- ,O ,- ,0 ,- 
Total ,891440 ,6357 ,713.1 ,814 ,91.3 ,812 ,91.1 
