Comuna,Poblacion,NumerodeCasosConfirmados,Tasaincidenciaacumulada,NumerodeCasosActuales,TasadeIncidenciaActual,NumerodeCasosActivos,TasadeIncidenciaActivos
Alto Hospicio ,& 129999 ,3418 ,2629.3 ,177 ,136.2 ,177 ,136.2 
Camina ,1375 ,59 ,4290.9 ,0 ,0.0 ,0 ,0.0 
Colchane ,1583 ,98 ,6190.8 ,1 ,63.2 ,1 ,63.2 
Huara ,3000 ,162 ,5400.0 ,5 ,166.7 ,5 ,166.7 
Iquique ,& 223463 ,6208 ,2778.1 ,236 ,105.6 ,236 ,105.6 
Pica ,5958 ,394 ,6613.0 ,32 ,537.1 ,32 ,537.1 
Pozo Almonte ,& 17395 ,971 ,5582.1 ,54 ,310.4 ,54 ,310.4 
Desconocido ,& -- ,457 ,- ,20 ,- ,20 ,- 
Total ,382773 ,11767 ,3074.1 ,525 ,137.2 ,525 ,137.2 
