Purranque,21080,199,944.0,34,161.3,34,161.3
Puyehue ,11787 ,67 ,568.4 ,13 ,110.3 ,13 ,110.3 
Queilen ,5543 ,0 ,0.0 ,O ,0.0 ,O ,0.0 
Quellon ,29309 ,7 ,23.9 ,O ,0.0 ,O ,0.0 
Quemchi ,8783 ,16 ,182.2 ,O ,0.0 ,O ,0.0 
Quinchao ,8298 ,3 ,36.2 ,O ,0.0 ,O ,0.0 
Rio Negro ,14275 ,90 ,630.5 ,11 ,77.1 ,11 ,77.1 
San Juan de la Costa ,7639 ,68 ,890.2 ,4 ,52.4 ,4 ,52.4 
San Pablo ,10553 ,35 ,331.7 ,3 ,28.4 ,3 ,28.4 
Desconocido ,& - ,69 ,- ,3 ,- ,3 ,- 
Total ,891440 ,7200 ,807.7 ,726 ,81.4 ,725 ,81.3 
