13-04-20,628,615
14-04-20 ,563 ,545 
15-04-20 ,637 ,675 
16-04-20 ,646 ,629 
17-04-20 ,609 ,641 
18-04-20 ,477 ,569 
19-04-20 ,363 ,543 
20-04-20 ,770 ,1106 
21-04-20 ,724 ,791 
22-04-20 ,795 ,867 
23-04-20 ,807 ,885 
24-04-20 ,826 ,1128 
25-04-20 ,569 ,1120 
26-04-20 ,499 ,1118 
27-04-20 ,1253 ,1776 
28-04-20 ,1477 ,1768 
29-04-20 ,1778 ,1837 
30-04-20 ,1856 ,2127 
01-05-20 ,1158 ,2876 
02-05-20 ,1650 ,2664 
03-05-20 ,1707 ,2831 
04-05-20 ,3120 ,3897 
05-05-20 ,3396 ,3640 
06-05-20 ,3405 ,3686 
07-05-20 ,3636 ,3831 
08-05-20 ,3821 ,4424 
09-05-20 ,2768 ,4027 
10-05-20 ,2186 ,4376 
11-05-20 ,5566 ,5660 
12-05-20 ,5046 ,4999 
13-05-20 ,4365 ,4441 
14-05-20 ,4500 ,4461 
15-05-20 ,4392 ,5700 
16-05-20 ,3534 ,5059 
17-05-20 ,2904 ,4795 
18-05-20 ,5877 ,6234 
19-05-20 ,6141 ,5556 
20-05-20 ,6044 ,6644 
21-05-20 ,3409 ,4906 
22-05-20 ,6115 ,6035 
23-05-20 ,4006 ,5397 
24-05-20 ,3655 ,4863 
25-05-20 ,7282 ,6959 
26-05-20 ,6429 ,5431 
27-05-20 ,6051 ,5654 
28-05-20 ,5193 ,5894 
29-05-20 ,5759 ,6130 
30-05-20 ,4083 ,5763 
31-05-20 ,3471 ,5281 
01-06-20 ,8529 ,8614 
02-06-20 ,7592 ,5936 
03-06-20 ,6988 ,5711 
04-06-*20 ,7167 ,5711 
05-06-20 ,6728 ,6426 
