13-04-20,543,518
14-04-20 ,475 ,461 
15-04-20 ,557 ,585 
16-04-20 ,554 ,508 
17-04-20 ,513 ,525 
18-04-20 ,421 ,512 
19-04-20 ,312 ,477 
20-04-20 ,567 ,854 
21-04-20 ,602 ,663 
22-04-20 ,684 ,738 
23-04-20 ,688 ,797 
24-04-20 ,694 ,973 
25-04-20 ,493 ,994 
26-04-20 ,407 ,994 
27-04-20 ,1123 ,1600 
28-04-20 ,1255 ,1511 
29-04-20 ,1527 ,1549 
30-04-20 ,1580 ,1833 
01-05-20 ,1049 ,2613 
02-05-20 ,1478 ,2421 
03-05-20 ,1456 ,2555 
04-05-20 ,2820 ,3508 
05-05-20 ,2931 ,3096 
06-05-20 ,2926 ,3144 
07-05-20 ,3090 ,3281 
08-05-20 ,3260 ,3772 
09-05-20 ,2455 ,3588 
10-05-20 ,1966 ,3941 
11-05-20 ,4654 ,4772 
12-05-20 ,4259 ,4279 
13-05-20 ,3827 ,3864 
14-05-20 ,3908 ,3769 
15-05-20 ,3622 ,4799 
16-05-20 ,2872 ,4272 
17-05-20 ,2562 ,4216 
18-05-20 ,5097 ,5358 
19-05-20 ,5151 ,4489 
20-05-20 ,4953 ,5255 
21-05-20 ,2947 ,4150 
22-05-20 ,5265 ,4942 
23-05-20 ,3531 ,4516 
24-05-20 ,3225 ,4130 
25-05-20 ,6070 ,5543 
26-05-20 ,5510 ,4171 
27-05-20 ,5187 ,4337 
28-05-20 ,4284 ,4365 
29-05-20 ,4638 ,4481 
30-05-20 ,3402 ,4170 
31-05-20 ,2902 ,3791 
01-06-20 ,6616 ,5477 
02-06-20 ,5721 ,3683 
03-06-20 ,5019 ,3267 
04-06-20 ,4992 ,3073 
05-06-20 ,4602 ,3132 
