10-07-2020,2484,60,364,2588,60,627
11-07-2020 ,1956 ,42 ,278 ,1728 ,42 ,304 
12-07-2020 ,1895 ,15 ,220 ,1355 ,15 ,195 
13-07-2020 ,2354 ,73 ,217 ,2950 ,73 ,610 
14-07-2020 ,2194 ,71 ,153 ,2738 ,71 ,476 
15-07-2020 ,2071 ,61 ,138 ,2484 ,61 ,191 
16-07-2020 ,1706 ,11 ,127 ,1295 ,11 ,63 
17-07-2020 ,2210 ,55 ,138 ,2457 ,55 ,162 
18-07-2020 ,1914 ,12 ,101 ,1586 ,12 ,62 
19-07-2020 ,1609 ,11 ,136 ,1370 ,11 ,59 
20-07-2020 ,2367 ,44 ,191 ,2695 ,44 ,189 
21-07-2020 ,1957 ,27 ,144 ,2288 ,27 ,185 
22-07-2020 ,1904 ,25 ,134 ,2369 ,25 ,144 
23-07-2020 ,2047 ,38 ,113 ,2361 ,38 ,156 
24-07-2020 ,1929 ,44 ,120 ,2105 ,44 ,145 
25-07-2020 ,1703 ,35 ,128 ,1488 ,35 ,66 
26-07-2020 ,1496 ,5 ,142 ,1344 ,5 ,48 
27-07-2020 ,2182 ,32 ,215 ,2523 ,32 ,165 
28-07-2020 ,1831 ,38 ,168 ,2081 ,38 ,126 
29-07-2020 ,1718 ,41 ,189 ,2083 ,41 ,137 
30-07-2020 ,1826 ,47 ,214 ,2054 ,47 ,147 
31-07-2020 ,1859 ,43 ,237 ,1912 ,43 ,162 
01-08-2020 ,1837 ,13 ,325 ,1364 ,13 ,55 
02-08-2020 ,1514 ,6 ,313 ,1094 ,6 ,90 
03-08-2020 ,1927 ,26 ,428 ,2296 ,26 ,463 
04-08-2020 ,1757 ,31 ,364 ,2306 ,31 ,463 
05-08-2020 ,1582 ,35 ,321 ,2188 ,35 ,433 
06-08-2020 ,1547 ,35 ,310 ,1991 ,35 ,415 
07-08-2020 ,1478 ,34 ,266 ,1986 ,34 ,442 
08-08-2020 ,983 ,18 ,312 ,1204 ,18 ,184 
09-08-2020 ,663 ,6 ,246 ,877 ,6 ,152 
10-08-2020 ,785 ,39 ,254 ,1919 ,39 ,543 
11-08-2020 ,398 ,42 ,122 ,1062 ,42 ,566 
12-08-2020 ,121 ,14 ,37 ,256 ,14 ,541 
13-08-2020 ,,,,1 ,,5 
Sin fecha ,,1 ,,,1 ,
