,,,,,,
09-05-20 ,3830 ,157 ,42 ,2609 ,157 ,13 
10-05-20 ,4230 ,104 ,67 ,2047 ,104 ,11 
11-05-20 ,5185 ,419 ,70 ,5078 ,419 ,34 
12-05-20 ,4639 ,321 ,59 ,4664 ,321 ,53 
13-05-20 ,4157 ,239 ,66 ,4052 ,239 ,46 
14-05-20 ,4051 ,296 ,86 ,4121 ,296 ,48 
15-05-20 ,5221 ,405 ,97 ,3942 ,405 ,58 
16-05-20 ,4555 ,453 ,75 ,3046 ,453 ,30 
17-05-20 ,4511 ,201 ,84 ,2693 ,201 ,22 
18-05-20 ,5835 ,282 ,155 ,5522 ,282 ,69 
19-05-20 ,4953 ,488 ,126 ,5550 ,488 ,79 
20-05-20 ,5753 ,714 ,180 ,5265 ,714 ,76 
21-05-20 ,4524 ,261 ,151 ,3095 ,261 ,55 
22-05-20 ,5527 ,359 ,173 ,5673 ,359 ,92 
23-05-20 ,5003 ,195 ,203 ,3743 ,195 ,59 
24-05-20 ,4542 ,141 ,207 ,3471 ,141 ,56 
25-05-20 ,6245 ,299 ,454 ,6856 ,299 ,144 
26-05-20 ,4746 ,278 ,394 ,6043 ,278 ,172 
27-05-20 ,4929 ,271 ,454 ,5633 ,271 ,149 
28-05-20 ,4979 ,319 ,568 ,4740 ,319 ,119 
29-05-20 ,5167 ,296 ,645 ,5335 ,296 ,131 
30-05-20 ,4833 ,188 ,720 ,3794 ,188 ,102 
31-05-20 ,4422 ,101 ,748 ,3093 ,101 ,292 
01-06-20 ,7090 ,250 ,1367 ,7281 ,250 ,967 
02-06-20 ,4718 ,256 ,933 ,6261 ,256 ,1042 
03-06-20 ,4526 ,268 ,945 ,5635 ,268 ,998 
04-06-20 ,4480 ,303 ,891 ,5722 ,303 ,1057 
05-06-20 ,5143 ,214 ,1048 ,5383 ,214 ,1028 
06-06-20 ,4481 ,90 ,939 ,3771 ,90 ,561 
07-06-20 ,3967 ,75 ,875 ,2963 ,75 ,415 
08-06-20 ,5302 ,277 ,1239 ,6366 ,277 ,1254 
09-06-20 ,4107 ,272 ,935 ,5664 ,272 ,1230 
10-06-20 ,4394 ,220 ,993 ,5414 ,220 ,1216 
11-06-20 ,3894 ,231 ,932 ,4902 ,231 ,1244 
12-06-20 ,4487 ,270 ,992 ,4673 ,270 ,1206 
13-06-20 ,4131 ,141 ,909 ,3251 ,141 ,577 
14-06-20 ,3682 ,61 ,836 ,2604 ,61 ,441 
15-06-20 ,4713 ,272 ,1169 ,5828 ,272 ,1262 
16-06-20 ,3984 ,299 ,940 ,5307 ,299 ,1125 
17-06-20 ,3670 ,312 ,867 ,4805 ,312 ,1105 
18-06-20 ,3793 ,348 ,894 ,4565 ,348 ,1149 
19-06-20 ,3920 ,218 ,831 ,4499 ,218 ,1194 
20-06-20 ,3689 ,121 ,900 ,2749 ,121 ,537 
21-06-20 ,3038 ,85 ,773 ,2181 ,85 ,354 
22-06-20 ,3733 ,154 ,979 ,4997 ,154 ,1288 
23-06-20 ,3364 ,200 ,778 ,4212 ,200 ,1067 
24-06-20 ,3115 ,179 ,748 ,4163 ,179 ,1082 
25-06-20 ,2998 ,184 ,665 ,3805 ,184 ,1043 
26-06-20 ,3125 ,145 ,689 ,3730 ,145 ,1042 
27-06-20 ,2670 ,82 ,559 ,2645 ,82 ,526 
28-06-20 ,2534 ,38 ,603 ,2118 ,38 ,337 
29-06-20 ,2669 ,43 ,677 ,1944 ,43 ,366 
30-06-20 ,2902 ,136 ,720 ,3938 ,136 ,878 
01-07-20 ,3245 ,129 ,632 ,3636 ,129 ,982 
