Comuna,Poblacion,NumerodeCasosConfirmados,Tasaincidenciaacumulada,NumerodeFallecidos,TasadeMortalidad,NumerodeCasosActuales,TasadeIncidenciaActual,NumerodeCasosActivos,TasadeIncidenciaActivos
Arica ,& 247552 ,6131 ,2476.7 ,86 ,34.7 ,779 ,314.7 ,778 ,314.3 
Camarones ,& 1233 ,25 ,2027.6 ,1 ,81.1 ,1 ,81.1 ,1 ,81.1 
General Lagos ,& 810 ,48 ,5925.9 ,O ,0.0 ,26 ,3209.9 ,26 ,3209.9 
Putre ,& 2515 ,55 ,2186.9 ,0 ,0.0 ,6 ,238.6 ,6 ,238.6 
Desconocido ,& - ,23 ,- ,0 ,- ,13 ,,13 ,
Total ,252110 ,6282 ,2491.8 ,87 ,34.5 ,825 ,327.2 ,824 ,326.8 
