17-05-2020,4510,201,84,2692,201,22
18-05-2020 ,5833 ,284 ,152 ,5519 ,284 ,67 
19-05-2020 ,4944 ,497 ,125 ,5544 ,497 ,78 
20-05-2020 ,5747 ,728 ,179 ,5259 ,728 ,72 
21-05-2020 ,4523 ,262 ,154 ,3105 ,262 ,55 
22-05-2020 ,5523 ,363 ,171 ,5676 ,363 ,89 
23-05-2020 ,4999 ,196 ,204 ,3739 ,196 ,57 
24-05-2020 ,4538 ,143 ,207 ,3460 ,143 ,56 
25-05-2020 ,6236 ,305 ,453 ,6839 ,305 ,144 
26-05-2020 ,4745 ,280 ,397 ,6038 ,280 ,174 
27-05-2020 ,4922 ,275 ,455 ,5628 ,275 ,148 
28-05-2020 ,4970 ,327 ,571 ,4736 ,327 ,120 
29-05-2020 ,5161 ,302 ,646 ,5329 ,302 ,131 
30-05-2020 ,4823 ,192 ,723 ,3776 ,192 ,103 
31-05-2020 ,4422 ,104 ,750 ,3088 ,104 ,291 
01-06-2020 ,7068 ,258 ,1369 ,7255 ,258 ,975 
02-06-2020 ,4719 ,258 ,937 ,6260 ,258 ,1042 
03-06-2020 ,4519 ,270 ,945 ,5622 ,270 ,1000 
04-06-2020 ,4476 ,309 ,894 ,5715 ,309 ,1055 
05-06-2020 ,5136 ,215 ,1053 ,5372 ,215 ,1031 
06-06-2020 ,4474 ,94 ,942 ,3767 ,94 ,562 
07-06-2020 ,3963 ,75 ,875 ,2960 ,75 ,416 
08-06-2020 ,5302 ,287 ,1242 ,6362 ,287 ,1255 
09-06-2020 ,4103 ,276 ,938 ,5659 ,276 ,1235 
10-06-2020 ,4392 ,222 ,994 ,5416 ,222 ,1222 
11-06-2020 ,3889 ,233 ,935 ,4898 ,233 ,1246 
12-06-2020 ,4484 ,278 ,991 ,4656 ,278 ,1209 
13-06-2020 ,4119 ,145 ,912 ,3239 ,145 ,579 
14-06-2020 ,3678 ,62 ,836 ,2602 ,62 ,442 
15-06-2020 ,4706 ,276 ,1169 ,5813 ,276 ,1261 
16-06-2020 ,3981 ,306 ,945 ,5306 ,306 ,1125 
17-06-2020 ,3671 ,317 ,867 ,4813 ,317 ,1109 
18-06-2020 ,3788 ,350 ,902 ,4564 ,350 ,1149 
19-06-2020 ,3915 ,222 ,836 ,4496 ,222 ,1196 
20-06-2020 ,3685 ,122 ,902 ,2749 ,122 ,542 
21-06-2020 ,3032 ,86 ,777 ,2177 ,86 ,361 
22-06-2020 ,3726 ,156 ,980 ,4994 ,156 ,1295 
23-06-2020 ,3358 ,205 ,780 ,4208 ,205 ,1070 
24-06-2020 ,3107 ,181 ,753 ,4160 ,181 ,1084 
25-06-2020 ,2995 ,195 ,665 ,3801 ,195 ,1045 
26-06-2020 ,3121 ,149 ,693 ,3715 ,149 ,1046 
27-06-2020 ,2665 ,85 ,557 ,2639 ,85 ,529 
28-06-2020 ,2531 ,38 ,603 ,2119 ,38 ,338 
29-06-2020 ,2667 ,43 ,675 ,1942 ,43 ,369 
30-06-2020 ,2898 ,142 ,723 ,3932 ,142 ,877 
01-07-2020 ,3244 ,133 ,634 ,3629 ,133 ,979 
02-07-2020 ,2370 ,112 ,532 ,3367 ,112 ,896 
03-07-2020 ,2595 ,100 ,540 ,3363 ,100 ,815 
04-07-2020 ,2322 ,47 ,507 ,1688 ,47 ,347 
05-07-2020 ,2247 ,30 ,529 ,1632 ,30 ,276 
06-07-2020 ,2771 ,94 ,623 ,3539 ,94 ,767 
07-07-2020 ,2421 ,89 ,562 ,3264 ,89 ,803 
08-07-2020 ,2228 ,73 ,359 ,2785 ,73 ,773 
09-07-2020 ,2211 ,62 ,387 ,2939 ,62 ,678 
